Names,Redshift,Re,Re_err,Rgas,Rgas_err,Mstar,Mstar_err,Mbar,Mbar_err,Mstar_Re,Mstar_Re_err,Mstar_Ropt,Mstar_Ropt_err,Mstar_Rout,Mstar_Rout_err,Mbar_Re,Mbar_Re_err,Mbar_Ropt,Mbar_Ropt_err,Mbar_Rout,Mbar_Rout_err,VRe,VRe_err,VRopt,VRopt_err,VRout,VRout_err,PSF
COS4_04519_K,2.2285,2.442066731,0.067600463,3.652143988,1.520452206,40738027780,4073802778,1.30314E+11,98404196608,13186449908,11561748050,20749256684,18535350125,24386599617,21898972166,20732963558,13982059389,40247395341,23891874366,57771475810,31228596602,203.8797926,24.32075767,183.2267149,30.07297947,183.2267149,30.07297947,3.293494564
COS4_05656_YJ,0.79798,2.384789229,0.023153293,2.99988076,1.243092032,47863009232,4786300923,1.01043E+11,71547341345,15492727755,13818189974,24378250945,21883650158,28651756264,25766581893,20760104360,15669068293,37471037038,25032036709,50290301602,30069156078,220.4178469,30.72562276,200.4263474,24.8618263,204.7358697,24.76599428,3.26530898
COS4_06487_YJ,0.9068795,4.00614663,0.0321134,4.727710495,1.972592296,75857757503,7585775750,1.25696E+11,90764922417,24554318751,21935073922,38636923966,34698997196,45409973454,40842828320,28843448068,24579940981,49468927522,38765831842,63657434408,45787100145,271.7369067,45.64863603,253.4706505,16.51623582,253.4706505,16.51623582,3.396714584
COS4_07901_YJ,0.87844,5.513158982,0.111376949,7.53250546,3.159368175,6606934480,660693448,27536391796,21947523021,2138591761,1888609698,3365135400,3012231415,3955043350,3553764757,3372046432,2184651085,6679645027,3566871043,9891063896,4469149692,72.39718528,16.98086715,68.14843109,16.46792565,68.14843109,16.46792565,4.944659212
COS4_10344_H,1.5148,2.370942994,0.086847729,9.807513924,6.320122906,9120108394,912010839.4,1.73291E+11,1.64424E+11,2952078415,2565899145,4645179955,4139311855,5459479606,4898960725,4107495731,2986394667,8394299856,4879795920,13664878584,6361930288,109.4206568,15.31040312,118.9614159,10.05006345,118.9614159,10.05006345,3.529491694
COS4_11696_H,1.51704,1.363559044,0.034740358,7.950579518,4.393757275,17782794100,1778279410,80707371719,65389068157,5756094156,5057624739,9057379050,8095863339,10645136827,9560971444,6025347651,5757726373,9948817961,9069391508,12641181729,10697781032,177.9658488,25.33904696,189.5976457,21.10667412,190.7327991,24.26680022,3.840199151
COS4_12056_H,1.5999,5.718108623,0.182492828,4.047392778,1.681647462,5128613840,512861384,57136690586,52260336076,1660075688,1449574922,2612176652,2330745382,3070090997,2755959542,8939191350,2642256757,19375633272,5431007208,28875758457,7980996090,123.784751,10.09521876,123.6423362,9.897869544,123.6423362,9.897869544,3.290345696
COS4_12476_H,1.51431,1.936688609,0.043423511,3.569140324,1.490999487,11220184543,1122018454,1.05435E+11,94880628062,3631849883,3200522739,5714819833,5112411693,6716627264,6034069084,6681393233,3742615874,14563710747,6215239162,23860757183,7972696925,158.9296376,23.72212061,184.8391331,21.11030562,184.8391331,21.11030562,4.145555788
COS4_13038_H,1.49815,3.030053801,0.069456821,4.818541224,2.006977948,20417379447,2041737945,57267691163,42128551566,6608880351,5821198748,10399262557,9301788288,12222252400,10979752533,8358098381,6896078043,15241833875,11989056867,21157311963,17046845360,122.5541154,19.13486444,119.2356034,21.58256438,119.2356034,21.58256438,3.895225324
COS4_13701_K,2.16639,4.082716026,0.101855701,5.176410756,2.152557516,43651583224,4365158322,81974218675,58086875504,14129535644,12421325336,22233229106,19875868710,26130712279,23470417175,18318734759,14323491402,32534221112,23072728071,42942302404,28253282487,173.7463498,18.59172364,125.8599128,13.9770562,125.8599128,13.9770562,3.525225821
COS4_15820_K,2.09069,4.146208592,0.068250347,9.579875838,4.178634899,25703957828,2570395783,57781107470,41105194042,8320087417,7373730648,13091895897,11730842266,15386904135,13829943308,9399435929,8344934965,16225380593,13236402477,21447827269,15881474322,191.6309659,17.97422816,191.6309659,17.97422816,191.6309659,17.97422816,2.828806265
COS4_16172_YJ,1.03041,7.151529606,0.041434123,9.020381183,3.755631555,54954087386,5495408739,1.0851E+11,76734653547,17788031478,15923527995,27989977108,25152151839,32896617716,29593280028,22887568062,17898519702,40733178103,28411666101,54078685756,33851805602,244.0238289,31.85160031,234.8288339,60.17091743,234.8288339,60.17091743,3.957704547
COS4_16986_YJ,0.90567,0.754384023,0.032101448,2.758535712,1.146428999,1318256739,131825673.9,14138543635,12887884114,426705154.8,368725111.5,671432784.9,597326219.1,789134895,707767468.1,564121449.3,431002250.6,1106892667,698901659.2,1717041051,886718041.9,113.1541819,25.64809605,117.9785033,21.41179904,123.7883931,18.23168824,2.918824139
COS4_17162_H,1.65516,1.954552739,0.043434505,3.494961534,1.452021746,9549925860,954992586,1.35818E+11,1.26629E+11,3091205585,2724606500,4864100541,4351604544,5716776953,5135909064,7457197310,3523456320,17439251843,6794924380,29891615055,10482248526,152.3699767,21.42698999,213.1716649,17.61096819,442.9955241,16.99372513,3.937337907
COS4_17519_H,1.70782,3.402354627,0.052076857,2.953046415,1.224923572,23988329190,2398832919,1.02098E+11,81709915761,7764757365,6889095521,12218068152,10951279612,14359894460,12908059332,18737819014,9154524482,37224729741,15987411134,52723132364,20618500042,203.3902944,36.82312678,199.9321589,43.27005262,199.9321589,43.27005262,4.11433205
COS4_17628_YJ,0.90736,4.360037149,0.024088603,5.470611471,2.277348672,58884365536,5888436554,1.08258E+11,76845061663,19060219131,17066638278,29991800824,26952952215,35249360960,31710452792,23294480762,19096963955,40720463335,30155913358,53355622070,35689798310,222.0250215,26.95126767,205.8801896,47.082917,205.8801896,47.082917,3.778538272
COS4_17657_YJ,0.89962,3.884981247,0.024030812,4.285053597,1.784625927,20417379447,2041737945,54018829377,39318275915,6608880351,5913993226,10399262557,9343931989,12222252400,10994601394,9941404939,6739458024,18597641595,10870997500,25691653761,13247922939,125.0895823,18.56914481,132.1045973,21.33946885,132.1045973,21.33946885,3.328667953
COS4_17808_H,1.58837,3.310956348,0.043450871,4.135632987,1.722806159,52480746025,5248074602,1.09681E+11,77627623827,16987438182,15102797241,26730220621,23972911846,31416026024,28244732722,22371416481,17408680010,40192272745,28718601510,53817255703,36842234268,146.0811517,21.50500124,161.6861794,29.42400325,161.6861794,29.42400325,4.045189161
COS4_18064_H,1.65341,1.867721672,0.026061233,4.077848321,1.718216332,8912509381,891250938.1,66930731371,58698781131,2884880906,2562815449,4539442750,4070273008,5335206678,4796322649,4271475643,2925263600,8684270071,4755067076,13622951771,6000796539,349.1206935,54.80627445,303.8296087,37.78149929,303.8296087,37.78149929,3.584114452
COS4_18435_H,1.42947,2.790076358,0.034659334,4.353226475,1.81169484,23442288153,2344228815,71557475647,53522071535,7588009909,6750628068,11939950966,10710329504,14033023356,12617171460,9960433899,7919350374,18474672523,13711952724,26028237860,19317228050,209.3424575,23.78620842,192.652959,35.23016539,192.652959,35.23016539,3.981490952
COS4_18969_H,1.4048,5.020475675,0.060591948,5.676951941,2.361653666,34673685045,3467368505,76853835698,54602468293,11223489105,9988232215,17660481628,15843246014,20756362557,18662695363,15069031762,12289377496,27267316337,22555698487,36776733584,33144793005,108.0263375,19.19313495,89.93161431,13.45094973,89.93161431,13.45094973,4.293199182
COS4_19066_YJ,0.92675,4.716431028,0.048456483,4.65854462,1.951600135,20892961309,2089296131,52058323410,37520602702,6762820950,6028662890,10641492500,9551109745,12506945231,11247010110,10019579507,6842523637,18560863864,10964226657,25392888517,13286415338,304.6139379,37.42547661,304.6139379,37.42547661,304.6139379,37.42547661,3.33065637
COS4_19648_YJ,0.88931,4.534905851,0.023951968,4.43226969,1.848589791,42657951880,4265795188,86297879153,61025765960,13807908146,12366483923,21727139024,19526955877,25535904649,22972638984,19188695361,13914438286,34383698915,22120219065,45487324577,26421779620,253.8563233,56.41719436,301.8608002,105.3997088,301.8608002,105.3997088,5.797972939
COS4_19667_YJ,0.89123,3.011829573,0.023966814,7.286573028,3.045831081,14454397707,1445439771,42583819062,31625843211,4678728984,4179870544,7362114088,6611861187,8652692062,7782476984,5345069021,4685193729,9353234088,7398270546,12630905643,8772748638,242.0787112,24.51514365,206.5489689,28.46993529,206.5489689,28.46993529,3.1793576
COS4_19680_K,2.16603,2.461574801,0.042440945,3.727470221,1.545942718,70794578438,7079457844,1.13804E+11,82835120496,22915423578,20293910917,36058075461,32302593340,42379053025,38088420497,26908070144,23012350718,46303820737,36519372990,59769414255,43671571201,172.2579707,25.86332002,166.1133104,20.82814941,166.1133104,20.82814941,3.391540785
COS4_20449_H,1.65593,3.466041951,0.069494575,6.10884993,2.549944797,10964781961,1096478196,50248031887,40784803152,3549178887,3134766079,5584734652,4999266318,6563738162,5897854233,4983900412,3672100770,9689514479,6269597790,14399941814,8693945772,114.2030327,17.93338519,117.6225668,25.2317437,117.6225668,25.2317437,4.109301115
COS4_20595_H,1.65469,2.545276033,0.034747796,9.576840731,5.287484559,12022644346,1202264435,55781583701,45380488654,3891597263,3458127029,6123539777,5491094082,7196995780,6470218673,4303058086,3898859557,7437481084,6172978642,10021305824,7397817172,206.5878446,26.83671728,193.2914056,40.279467,193.2914056,40.279467,3.982357993
COS4_21570_K,2.17125,2.274001709,0.033940324,4.832690491,2.027267759,19952623150,1995262315,42478652600,30092011787,6458443867,5732163858,10162546441,9109815024,11944039969,10736786393,7299453153,6485476616,12572334777,10323240887,16542403699,12505145648,120.8682489,21.66897572,148.5360072,19.22458941,148.5360072,19.22458941,3.527757278
COS4_23070_YJ,0.83691,2.077309574,0.015677808,3.599489573,1.494526631,2691534804,269153480.4,20685032796,18193689280,871220105.6,778626728.3,1370889794,1231321500,1611206659,1449212702,1750912361,1001586437,3802361754,1891886126,6084171478,2777322393,152.081068,25.34274033,155.2552195,19.52034435,133.4721894,20.39463856,3.620789782
COS4_23890_YJ,0.8521,7.961836746,0.04729804,6.054326264,2.526557237,67608297539,6760829754,1.14596E+11,82332986884,21884059622,19587540801,34435194732,30942692701,40471681442,36407260532,29493062575,21997103915,51156953397,34879097854,65347089790,41476860458,346.31988,64.24517038,346.31988,64.24517038,346.31988,64.24517038,5.657397403
COS4_24738_H,1.58875,2.711335064,0.130352647,3.379370202,1.408950874,10471285481,1047128548,54972058603,45716152814,3389439523,2912818590,5333380188,4737383865,6268321281,5619405831,6231326896,3778877328,12891430075,7208484103,19663988428,11070020692,196.6782836,41.45988556,187.3579978,34.92294321,187.3579978,34.92294321,3.991050454
GS4_00984_YJ,0.73229,4.543161605,0.142207694,3.737803783,1.560333727,3019951720,301995172,18222511173,15499610392,977525036.3,854082469.1,1538163648,1372676859,1807803605,1622911154,2745323132,1106491205,5769675212,1986123394,8574846277,2716731437,187.4591312,26.06104592,187.4591312,26.06104592,187.4591312,26.06104592,3.267483741
GS4_01962_H,1.34238,1.552813611,0.051760454,3.350103763,1.396231619,2884031503,288403150.3,65294449933,62477019506,933529162.3,814029961.7,1468934880,1310161116,1726439039,1549608978,2144685050,978858743.7,5186502895,1738208449,9366364731,2589813397,122.2569899,23.41354098,122.1555987,17.85987594,109.5150664,15.51125217,3.199486179
GS4_05881_YJ,0.99027,6.824520221,0.106761448,9.230751973,2.680440001,6025595861,602559586.1,28023138815,22807886827,1950418867,1729909654,3069039961,2750585913,3607042405,3242269416,3452542250,2068452726,7015319525,3524024449,10513192024,4612848798,359.4832364,48.68365266,384.5339706,48.90166149,384.5339706,48.90166149,3.952226663
GS4_09989_YJ,0.83193,2.347220224,0.023472202,8.155075506,4.504152264,4466835922,446683592.2,23511177014,19561174576,1445865481,1289236483,2275110754,2042141338,2673937476,2404621067,1672621903,1449291889,2989060930,2295916719,4184353383,2748486595,151.9646643,21.12050618,137.1627719,15.37317226,137.1627719,15.37317226,4.328821777
GS4_10566_YJ,0.99645,1.620214671,0.01644888,2.811430823,1.172345021,7943282347,794328234.7,29816248732,23270633702,2571152814,2292295326,4045782609,3631349358,4755007957,4276035805,3404697771,2587216594,6418383460,4127253986,9260273938,4999044746,166.530693,23.71375174,162.7762338,17.61041484,162.7762338,17.61041484,3.628869641
GS4_10784_H,1.38137,2.844601594,0.060523438,3.314604082,1.387989136,12022644346,1202264435,70750246380,59945602155,3891597263,3433180228,6123539777,5479757337,7196995780,6466223967,7928573821,4701720861,16753441142,9609480560,25845169358,15434214094,173.8273802,29.81026078,188.2746389,45.59978689,188.2746389,45.59978689,3.902032521
GS4_15836_H,1.57824,3.119716719,0.034760075,2.533611711,1.055288634,37153522910,3715352291,89399952347,64109856134,12026185248,10711914352,18923547004,16980578956,22240843186,19998930394,20574399146,13768720673,37701437952,25189450607,50133448216,35254445441,442.9441594,94.18107157,436.6874351,70.52913316,436.6874351,70.52913316,3.292995692
GS4_16776_H,1.61291,1.972589061,0.026069459,3.450669608,1.432189378,11748975549,1174897555,85490028219,74671154239,3803013695,3380800342,5984150994,5366732603,7033172155,6323160862,6532707151,3915837703,13781876438,6491074771,21895562719,8330441370,198.4805578,50.67349974,218.3404124,34.25353188,244.3647695,51.9344091,3.388508275
GS4_16814_H,1.61539,5.031352287,0.026069183,4.32988812,1.800890181,1.54882E+11,15488166189,2.32428E+11,1.7321E+11,50133484300,44904179888,78886473727,70899991070,92715265868,83409279845,66917518949,51181552533,1.14124E+11,82894285787,1.4254E+11,1.01829E+11,198.4548958,30.08171882,193.0575324,38.07104417,193.0575324,38.07104417,3.540890207
GS4_17069_YJ,0.979,1.965587826,0.008189949,2.962848537,1.229390426,15848931925,1584893192,48338045609,36148736509,5130124316,4599347740,8072397575,7257110902,9487488184,8535905130,7200203195,5225057726,13585921761,8463330041,19255324845,10425213924,133.5651203,24.30561967,139.9826465,16.88239933,139.9826465,16.88239933,4.170485971
GS4_20651_H,1.30673,1.497312925,0.017210493,8.312456378,4.591944687,15488166189,1548816619,1.13945E+11,99667284174,5013348430,4463991505,7888647373,7078012860,9271526587,8336705520,5423619214,5015832297,9248901425,7906019047,12322482016,9344743946,247.8440219,32.20953895,262.9519276,26.52601218,234.1505331,43.76452423,3.260872182
GS4_27230_H,1.42316,2.31294391,0.034650845,8.586793274,5.533491107,10964781961,1096478196,68004834753,58084370238,3549178887,3149891846,5584734652,5006140090,6563738162,5900276333,4044601990,3560930895,7175240069,5665690641,10003185156,6894335574,143.3851608,21.65895312,123.8326878,10.26347602,123.8326878,10.26347602,4.030759555
GS4_29868_K,2.22394,5.840959343,0.71849717,3.90543663,1.644933477,19054607180,1905460718,72621532190,56855021852,6167766011,4892141714,9705156507,8432103977,11406469617,10159063382,18293364655,8029107175,34013696404,14079514097,44915816803,17255637502,183.8135211,43.47733931,183.8135211,43.47733931,183.8135211,43.47733931,2.705522224
GS4_33234_YJ,1.03943,2.399388839,0.024907151,6.138923568,2.625970381,14125375446,1412537545,43442070102,32542200556,4572228110,4075468567,7194531912,6457157663,8455732745,7603846873,5252632481,4581415412,9233141955,7245387955,12539159575,8621103063,122.4764982,19.17946761,124.0044001,15.41411781,124.0044001,15.41411781,3.335399557
GS4_33496_H,1.61228,4.579546426,0.104278097,9.737758331,4.163671374,16982436525,1698243652,67833586785,53611963526,5497027243,4842568641,8649729841,7737211894,10166026747,9132673637,6952385260,5559705430,12920271915,9018869949,18536206200,11415138146,88.58418299,14.53497748,89.06479588,14.96174227,89.06479588,14.96174227,3.950228111
GS4_35937_K,2.32913,5.299187951,0.201234985,6.524206015,2.780573058,48977881937,4897788194,72902038702,54508698351,15853599743,13761505336,24946093356,22221119542,29319141401,26306049949,18818872169,15954178779,32103912628,25459743479,40777614252,30806649385,100.1745363,16.81450373,100.1745363,16.81450373,100.1745363,16.81450373,3.266630749
GS4_42235_K,2.43251,3.142572917,0.091450535,8.057772073,5.194193767,13803842646,1380384265,52904153293,41465411664,4468151491,3912257042,7030764372,6278147339,8263256768,7419475964,5502659530,4499835281,10102263138,7204376155,14351220359,8798717999,310.3715159,58.57912316,331.9316623,60.20791175,331.9316623,60.20791175,2.587551309
GS4_43501_H,1.61351,5.083532015,0.05213879,5.853147307,2.433554018,39810717055,3981071706,86765730999,61560267437,12886289662,11487569563,20276945939,18199350302,23831492838,21430766210,17599150769,13436802588,31876242013,22808098013,42871481771,30470221390,246.672276,26.32127136,262.4088743,21.0402119,262.4088743,21.0402119,4.016598578
GS4_43891_YJ,1.01817,6.529383669,0.057855298,8.683987147,3.743850122,20417379447,2041737945,54562013280,39783481535,6608880351,5899239624,10399262557,9337241341,12222252400,10992244495,9175826283,6693779672,17046972759,10739879629,23685606133,13028218471,340.0023255,71.08264383,340.0023255,71.08264383,340.0023255,71.08264383,2.620927665
U4_06203_YJ,0.80251,4.794138269,0.054127368,7.794448696,3.255995632,38904514499,3890451450,75821231198,53632128619,12592961898,11215188965,19815386299,17780139927,23289021833,20941201141,14213911890,12601713514,24349255580,19866050816,31743994330,23460679874,191.3691228,17.2770973,199.2492516,16.93339294,199.2492516,16.93339294,3.56359123
U4_07799_YJ,0.80905,5.435157077,0.093041205,19.73384449,9.016977822,15848931925,1584893192,42461787212,30974710809,5130124316,4543771037,8072397575,7231890827,9487488184,8527020121,5381817717,5130638344,8876258016,8075996750,11215745461,9502560888,206.8718886,33.85203113,206.6076125,33.8511003,206.6076125,33.8511003,3.376077669
U4_10403_H,1.42696,2.114016136,0.034656002,8.586467344,4.745273244,18197008586,1819700859,87103391976,71268652249,5890170812,5220535351,9268352510,8304951998,10893093917,9790903505,6457532896,5898005490,11093102438,9322248141,14846826283,11114176025,135.8071312,24.05232213,144.4723475,21.99410784,141.1615741,22.40100899,3.607689832
U4_18696_YJ,0.91193,2.548909325,0.048244341,3.234206398,1.341900433,9120108394,912010839.4,34829024696,27278650160,2952078415,2610175508,4645179955,4159477322,5459479606,4906068559,4966256655,3090247865,9819915223,5166702194,14318337598,6594191984,122.4577318,22.23544508,144.111653,19.7015569,144.111653,19.7015569,3.705647797
U4_19575_YJ,0.89593,3.31239187,0.032003786,3.141206709,1.302803321,18197008586,1819700859,49061636196,35829545894,5890170812,5253760215,9268352510,8320036506,10893093917,9796218122,9504887741,6031218108,17850195649,9764564432,24551738589,11955700329,164.7506474,23.5470917,136.405165,34.21594169,136.405165,34.21594169,3.512815581
U4_19708_H,1.66472,6.853139566,0.10423026,5.382408407,2.242559074,1.8197E+11,18197008586,2.43626E+11,1.92132E+11,58901708124,52263929203,92683525100,83076129534,1.08931E+11,97918410950,74741085416,59901132704,1.24399E+11,96723030181,1.52016E+11,1.18201E+11,437.1085926,156.1377748,437.1085926,156.1377748,437.1085926,156.1377748,3.477208318
U4_20987_YJ,0.9114,2.70124941,0.048236597,5.539862599,2.321211145,5370317964,537031796.4,26853668814,22144405135,1738312645,1538550593,2735284744,2449993302,3214779928,2889158050,2475495807,1775007511,4859532070,2915268856,7296821233,3714425306,104.1242608,21.92933956,122.2289494,20.54666701,122.2289494,20.54666701,4.48833492
U4_21424_H,1.65632,6.245795904,0.138988504,4.482955467,1.883937557,18197008586,1819700859,43393031706,31080069217,5890170812,5191477054,9268352510,8291741645,10893093917,9786248348,10180294564,8646347542,18572452327,18291175293,24578833990,27741353172,347.764447,43.01881688,347.764447,43.01881688,347.764447,43.01881688,3.390885161
U4_21533_YJ,0.92165,5.870644144,0.064512573,9.813826508,5.419419418,1.28825E+11,12882495517,1.89723E+11,1.42494E+11,41699215960,37147494397,65614910876,58880348070,77117199177,69344515146,44784067904,41711579183,74095070318,65678129518,92634875864,77309620255,267.7683168,22.01965366,280.0941057,20.9961699,280.0941057,20.9961699,4.000344012
U4_22575_H,1.65091,1.633216447,0.060811251,8.927993142,4.931822497,14125375446,1412537545,58190270613,46273547709,4572228110,3971751530,7194531912,6409959956,8455732745,7587212757,4784633071,4573869798,7894540445,7206966742,10014944561,8511052256,101.814826,20.51229212,102.3149626,17.45450749,101.0781203,16.95703686,4.231159949
U4_25158_H,1.65609,2.675536055,0.095554859,0.431066292,0.1784778,7413102413,741310241.3,79867609421,72832751377,2399539422,2087514456,3775744020,3365413749,4437631626,3982326131,49550332928,6483795435,59099935740,7205664044,60669079301,7574877957,194.1863393,49.15488469,219.3952947,27.38288886,219.3952947,27.38288886,3.495570483
U4_25264_H,1.52522,2.206284912,0.060803127,3.461790025,1.43732941,6918309709,691830970.9,46953619753,40628672874,2239380485,1963699116,3523729346,3147859998,4141438801,3719016385,3818751691,2498647869,8020041750,4862854082,12676813230,7832914919,96.78896978,21.01454784,92.29240588,13.87416577,92.29240588,13.87416577,4.248922549
U4_26875_H,1.36434,2.090445666,0.043191026,9.033416291,6.483092793,1.51356E+11,15135612484,2.19822E+11,1.66121E+11,48992306874,43246594790,77090798356,68997616369,90604808757,81409010048,49887816303,48997217081,79921556939,77126664720,96612790984,90761484893,740.8516356,225.8421581,703.7048453,112.93199,703.7048453,112.93199,3.908960631
U4_28358_H,1.41965,3.845701475,0.077953408,7.963176807,4.398142578,91201083936,9120108394,1.45298E+11,1.06038E+11,29520784151,26068373650,46451799548,41579596634,54594796061,49055337519,31895004944,29604850695,53158728445,46979123917,67190443805,56519096779,392.4052196,63.29672152,399.6611108,63.63904041,399.6611108,63.63904041,3.647266743
U4_28931_H,1.59989,2.963335973,0.069521079,4.936573141,2.055174784,8128305162,812830516.2,49704648543,42363447378,2631042657,2316266283,4140020992,3702565049,4865766321,4370926646,4181423596,2788921118,8573964546,4990806428,13325770782,7372568289,139.1534293,16.7942555,133.9519401,19.82737924,176.892036,37.58181781,3.310419958
