Names,Redshift,Re,Re_err,Rgas,Rgas_err,Mstar,Mstar_err,Mbar,Mbar_err,Mstar_Re,Mstar_Re_err,Mstar_Ropt,Mstar_Ropt_err,Mstar_Rout,Mstar_Rout_err,Mbar_Re,Mbar_Re_err,Mbar_Ropt,Mbar_Ropt_err,Mbar_Rout,Mbar_Rout_err,VRe,VRe_err,VRopt,VRopt_err,VRout,VRout_err,PSF
S-zvipe_z1_817,0.910927808,3.5207057,2.1124234,6.799530543,2.848908786,2812095773,1295896670,18265782034,15707460065,910244360.5,166869197.6,1432295577,607125785.8,1683376870,848516376.3,1383408527,910721712.9,2812492350,1450461970,4372236606,1770567960,56.8586849,8.419601648,59.0252659,9.819261709,59.0252659,9.819261709,4.208168894
S-zvipe_z1_819,0.920533461,3.301965,1.981179,5.38875903,2.2570337,1448873195,667683500.2,14201287067,12834457257,468984260.1,85975842.34,737960168.3,312808789.4,867324523,437180214.3,1014681462,470458665.1,2269572423,786818019.4,3733787384,1063200351,48.16210502,3.439375428,48.09855492,10.22887417,48.09855492,10.22887417,4.220282587
S-zvvd_z1_186,0.822469938,3.8056493,1.7543176,10.86470909,4.551170496,53092153360,24466430120,92966223870,66398179549,17185343987,4690164124,27041631075,12344612812,31782026705,16340189125,17798377214,17185523951,28939297321,27045626227,35722938549,31803416985,121.3990678,17.4141063,141.1920721,22.16235353,141.1920721,22.16235353,4.080995377
S-zvvd_z1_206,0.807419543,5.2066064,2.400127,10.79043075,4.544014959,29176318343,13445307992,61677734438,43676075833,9444052186,2577437654,14860486660,6783871570,17465528709,8979604862,10312272663,9444646283,17428161974,14872145958,22541343976,17520404026,149.4197376,18.80988941,125.3026086,22.20971375,125.3026086,22.20971375,4.056328877
S-zvvd_z1_450,0.840096996,6.1531253,2.8364508,10.34169239,4.319044232,22963093588,10582070778,53037339806,37838656856,7432899917,2028560911,11695880951,5339216354,13746167888,7067358664,8592477844,7434234275,14994789154,11719426654,20007057912,13845679342,105.4210086,18.41390181,91.49284204,18.58745456,91.49284204,18.58745456,5.053002951
S-zvvd_z1_475,0.901271987,3.2928438,1.517926,11.53913145,4.829993695,52605390476,24242115427,95295497744,67747858754,17027784215,4647163298,26793706259,12231434053,31490640690,16190377924,17544841023,17027950874,28420142885,26797540656,34927635296,31511876737,99.15613071,23.20813919,122.2285564,17.25930789,142.6017805,27.89407161,5.15995361
U-HiZ_z1_132,0.841548603,2.4271846,0.94784594,11.85839816,4.969594818,22752561881,10485051558,53284145517,38076983487,7364753128,2339571828,11588650026,5464584068,13620139390,7065262464,7537914540,7364800782,12155564666,11589541430,14873464826,13625188938,119.2153786,20.30575744,127.978601,14.97299191,125.7339851,13.03038933,5.463697554
U-HiZ_z1_139,0.841690919,1.8334421,0.715982,8.321508382,3.488519537,10790225304,4972454057,36105773215,27519191997,3492676823,1109523804,5495827037,2591536486,6459245049,3350645724,3676155332,3492814422,6089751257,5498318369,7755378862,6472809065,127.1128829,20.60655795,129.8732564,23.78613268,128.7734259,25.61135085,6.422473999
U-HiZ_z1_204,0.839484702,1.8285182,0.7140592,8.029080937,3.335023367,11092515006,5111758067,36137261126,27391297840,3590524663,1140607217,5649793416,2664138722,6640201722,3444514532,3776507749,3590650235,6251065263,5652054691,7950565909,6652443818,154.4599326,22.97879525,147.9695284,22.03757551,141.6325513,22.78870103,6.983950699
U-HiZ_z1_205,0.843690839,2.4331105,0.9501601,15.31141926,6.436351521,29718706930,13695256650,62422020545,44189458732,9619617385,3055877779,15136743529,7137674106,17790213384,9228431745,9729520515,9619631124,15503796531,15137014615,18620406794,17791845915,161.6375487,54.99141879,183.225089,32.4204098,194.0251111,48.16781555,6.994901511
U-HiZ_z1_208,0.836158015,4.9710264,1.941248,16.38705618,6.82051108,9661180066,4452156712,33874329766,26069426896,3127217343,993427668,4920766075,2320368617,5783375949,3000047784,3441003828,3127652653,5903304242,4927971689,7849405447,5818812556,141.5377106,25.60816068,166.4664265,27.21274785,197.455992,41.99146594,6.975205601
U-HiZ_z1_31,0.835747551,2.957641,1.1549958,14.72909898,6.114701328,6095792477,2809120957,27908910853,22648859115,1973140737,626810484.3,3104793474,1464053614,3649063506,1892902171,2114143321,1973301691,3563847360,3107754846,4657316494,3665459756,84.06003943,20.15814507,103.5830235,18.94392536,125.8625143,20.02774027,3.64359738
U-HiZ_z1_44,0.833836328,3.4721093,1.3559021,54.22466652,21.24692854,37759827560,17400842194,73823297917,52214734238,12222439371,3882720083,19232358488,9068945874,22603789297,11725408934,12244065041,12222439838,19307357918,19232368607,22781027844,22603857164,94.27749019,31.06335828,192.3656281,40.72994937,247.4989944,49.93039338,3.640952117
U-HiZ_z1_84,0.840263632,2.1870446,0,8.829603782,3.697575067,1663528425,766602961,15600255019,14035657269,538465788.5,290324872.2,847291343.8,456834503.3,995821444.3,536917552.9,664734733.4,540999761.3,1251324312,862592626.7,1866125306,1050495781,49.63878139,16.43500049,46.01151296,9.142797627,48.86920055,10.52265044,4.134020222
U-HiZ_z1_96,0.839854634,1.748568,1.0491409,10.9451018,4.545648444,32887446455,15155505279,69392465526,49134514872,10645303391,1951534030,16750689843,7100332864,19687084349,9923394819,10791273085,10645309432,17235224476,16751036146,20775209227,19689741663,281.8441145,23.30615994,294.778466,28.20835384,303.3474085,44.37704113,3.934231613
U-zuds_z1_100,0.824522973,2.1460745,0,8.257006477,3.43063695,6442137059,2968726755,29466685572,23908805159,2085248655,1124304574,3281198495,1769125456,3856392312,2079252998,2341921283,2088951143,4093449194,3303430579,5584016263,3935901860,81.00339962,25.42057263,90.34087683,23.63011324,90.33144857,23.55899322,5.428277805
U-zuds_z1_113,0.916177527,2.3846338,0,6.773989572,2.810503954,2660910828,1226226188,21622854314,19147734779,861307462.8,464391581.3,1355291967,730733456.7,1592874533,858830969.6,1278766367,889763702,2615547756,1504048845,4136316577,2034088942,76.28521264,26.0189818,80.04570824,22.09296043,84.85581307,19.29666892,9.267346536
U-zuds_z1_118,1.036549887,3.3151658,1.9890995,7.082007528,2.967208537,15596615395,7187380367,43037144959,31563223450,5048452241,925499983.1,7943884225,3367277674,9336446454,4706092759,5789437552,5048743720,10131143934,7956035307,13651194904,9402103503,225.9471149,46.09904263,160.5091208,40.45431376,160.5091208,40.45431376,3.858435089
U-zuds_z1_139,0.899760924,1.9598911,0.76536196,8.584465497,3.567186025,10116490353,4661977121,35787957225,27592890179,3274596257,1040245777,5152671018,2429722534,6055933810,3141433481,3486384258,3274821406,5833977714,5156698630,7532199554,6077542899,111.3865749,27.81010275,108.0138788,19.67353151,130.4419328,20.02966261,4.962998809
U-zuds_z1_147,0.882540585,3.6747413,1.4350324,57.83291553,23.37312412,33191757252,15295740669,68003407690,48099311385,10743805437,3413000346,16905685634,7971812121,19869250889,10306904257,10764643172,10743805937,16977953597,16905696475,20040037403,19869323561,109.7585532,41.02262277,147.0705529,45.92223379,160.9413819,48.44370518,5.523525993
U-zuds_z1_188,0.912776862,3.2073195,0.9621959,13.79012972,5.81110536,9931856852,4576892559,35846259763,27752442393,3214832431,1200690829,5058630925,2476172941,5945408497,3116572319,3441989809,3215304471,5787189549,5064735662,7518653490,5974979981,91.65569703,19.94167507,102.7974194,19.16115644,112.8819469,19.33483997,5.5751437
U-zuds_z1_220,0.91429774,5.226306,3.1357837,7.842286152,3.26696108,1694456443,780855503.6,15820392264,14227200901,548476846.4,100548695.8,863044030,365829711.1,1014335575,511282030,1314432432,552052221.8,2945428386,971981000.1,4786129386,1409050490,78.68110802,21.06223719,69.08611226,20.48600115,64.25819854,21.91477606,9.262127398
U-zudsp_z1_115,0.826691341,1.800763,0.7032204,10.2769762,4.278765323,16181916890,7457104558,46147331910,34055550672,5237907874,1663933936,8241998091,3886483080,9686819656,5024906257,5388685230,5237980783,8738243916,8243384070,10790352847,9694799573,145.2923283,24.61127216,170.7507585,25.13428213,173.2034453,21.61818442,4.837620348
U-zudsp_z1_120,0.827709666,1.2405124,0.74430746,42.43927332,19.63448819,6039904642,2783366194,27904893413,22683874935,1955050461,358406699.5,3076327907,1304003171,3615607928,1822469217,1958355893,1955050478,3087950381,3076328986,3643524838,3615617690,227.8480769,19.55340012,224.5671028,27.95160255,218.8115307,46.80008385,6.388431155
U-zudsp_z1_55,0.957974844,2.380947,0.7142841,7.401723056,3.076742117,1710135416,788080836.9,16603436065,14991162975,553551956.9,206743209.6,871029861.9,426364488.6,1023721323,536632856.1,795544287.9,556658689.9,1617478480,906577395.9,2567034920,1169355715,89.17188761,24.55102828,98.55849871,22.11996305,82.17949093,18.49176022,6.972171733
U-zudsp_z1_79,0.815636529,3.5072389,2.1043434,8.125017089,3.38371552,3741363420,1724130608,21846428943,18487595782,1211038040,222011735.3,1905603049,807752779.2,2239655102,1128911807,1667990721,1211555649,3262983847,1927176275,4934685382,2353601666,74.50065915,26.12096087,70.09477272,20.16346335,56.57374167,16.14823612,5.390296127
U-zvipe_z1_1081,0.880359668,7.7281384,3.0179346,15.95304499,6.816700174,6383073845,2941508684,28711298820,23222688524,2066130544,656350707.7,3251115600,1533051267,3821035889,1982110513,2804167932,2070778134,5385728590,3313438418,7939686163,4061394811,57.82174932,11.37707061,59.07952212,15.15566329,59.07952212,15.15566329,6.510487222
U-zvipe_z1_1821,0.84154785,3.5039103,1.3683208,13.82408217,5.74339646,13092728075,6033515242,43343164714,32962227554,4237971554,1346282575,6668569647,3144538780,7837569339,4065632727,4582259596,4238567139,7757785427,6678899621,10153195956,7891007095,136.2387574,31.76346618,137.2836286,23.85140163,142.3093615,23.39186405,6.98933693
U-zvipe_z1_1838,0.802053731,3.825385,1.4938607,17.07595553,7.148605075,4753680499,2190636175,23330970006,19175848448,1538713904,488805477.4,2421210408,1141712604,2845648387,1476141480,1664946909,1538821101,2831114201,2423139390,3743470957,2856069605,124.2936553,24.05815929,104.8561551,18.08106206,75.5877637,20.70087457,6.881152217
U-zvipe_z1_247,0.837696549,3.488066,1.3621334,9.781036101,4.096360695,7328759666,3377308602,31713896409,25462631682,2372238606,753592482.5,3732785404,1760180831,4387142368,2275770563,2870759189,2374327144,5243905304,3764985834,7451823602,4532216354,106.5985299,20.54788865,96.19649669,19.58697704,133.7565866,33.93960967,3.931044054
U-zvipe_z1_249,0.883391239,1.924246,0.7514421,9.851196906,4.087830668,17580451641,8101590618,48107025149,35227034648,5690598135,1807740629,8954319185,4222375355,10524010577,5459187671,5876916999,5690698666,9562469580,8956190166,11863658740,10534525211,186.8243748,26.87100059,196.640262,32.50647368,208.9020885,43.57421492,3.994886147
U-zvipe_z1_251,0.840195655,1.8301002,0.714677,7.126977413,2.963950735,11940705710,5502629359,41262593822,31659968025,3865074631,1227823894,6081805656,2867852454,7147945670,3707899813,4206177183,3865712288,7159449863,6092820619,9435431988,7204646441,123.610796,22.46652519,129.2631902,20.30924314,134.4965704,17.74944947,3.934733701
U-zvipe_z1_4550,0.88862081,1.9356444,0.7558933,12.0469562,5.021344991,24267787453,11183312190,57056049877,40792102920,7855214920,2495377653,12360405705,5828502598,14527183775,7535779450,7985248790,7855246653,12792145800,12361021835,15497028420,14530821470,135.3393745,35.28146137,143.7551853,21.27796404,145.2720785,15.90388644,4.945392264
U-zvipe_z1_4553,0.918761761,2.6497772,1.0347711,16.0612592,6.96106325,19634975527,9048375819,49803248222,35995234981,6355624838,2019000629,10000757753,4715819502,11753889738,6097170794,6477710640,6355656770,10405791395,10001375267,12662946020,11757519055,137.7226076,28.92934765,141.6184319,27.34449885,152.4978241,28.6046217,4.991852825
U-zvipe_z1_4555,0.890681663,1.2161971,0.47494018,10.52671593,4.407979564,11615301383,5352673449,39163519152,29896814687,3759744843,1194363602,5916066216,2789698635,6953152121,3606853298,3824258446,3759764282,6133943723,5916460542,7452273185,6955599874,177.7345388,30.53190193,174.872124,31.02357197,169.5989001,38.67895188,4.948688525
U-zvipe_z1_4563,0.900588564,5.3542953,2.0909193,34.41452737,14.67452101,10990815899,5064892119,36068118829,27380086859,3557605785,1130149789,5597994618,2639713174,6579322598,3412934305,3648434640,3557636168,5900512196,5598586057,7261353031,6582823378,108.1147939,20.16292607,126.5194317,18.20798854,143.7464935,15.4879819,4.964286273
U-zvipe_z1_4742,0.83930001,2.9701536,1.1598821,9.478338505,3.951427581,4932082759,2272849198,23521616474,19232685826,1596460747,507150013.7,2512076719,1184560275,2952443554,1531540026,1827752796,1596785736,3238486212,2517394907,4485248258,2978247792,93.30324702,26.19879029,104.1997652,18.79466129,118.0288297,20.20297333,6.416738328
U-zvipe_z1_4766,0.807178247,3.180804,0.9542412,13.27487201,5.578154119,6039904642,2783366194,25126659456,20019606825,1955050461,730181516.3,3076327907,1505846163,3615607928,1895295102,2086041895,1955154285,3501926712,3077684382,4548457102,3622279272,83.95037525,20.47918814,75.01745745,15.64635431,86.45486416,27.16233879,6.630999608
U-zvipe_z1_4773,0.857262318,1.6582869,0.4974861,7.861623885,3.299316174,4977719809,2293880096,23134512400,18826757864,1611232956,601770906.6,2535321213,1241026252,2979762807,1561986243,1712042403,1611314343,2865844511,2536408717,3711719803,2985242109,129.064387,27.45048061,125.439756,23.84022683,121.0171145,23.45441596,6.759498345
U-zvipe_z1_4774,0.973278854,2.7743428,0.83230287,7.162157752,2.987001759,8730315361,4023186802,34192407121,26917216110,2825906713,1055433020,4446645167,2176609170,5226141687,2739533968,3419024889,2829926432,6223709502,4490345098,8785298929,5399467052,77.62476378,17.53243321,72.27650814,10.1646534,63.36912891,11.44517194,5.133972568
U-zvipe_z1_4777,0.915145177,3.2386749,1.264743,10.37441842,4.307367404,11195155145,5159057671,37560890379,28644083039,3623748143,1151161374,5702071514,2688790264,6701644165,3476386967,4009632650,3624425240,6900775163,5713134015,9199685278,6755199006,86.12359946,21.28530235,118.8350093,18.7298875,146.4033803,29.0695918,5.05251874
U-zvipe_z1_4780,0.878041146,3.1073668,1.2134656,8.116531476,3.367150117,11722758323,5402192776,39420049803,30075954150,3794527468,1205413051,5970797673,2815507048,7017477998,3640221474,4416540290,3796460722,7840035398,5999954691,10773673318,7146321026,140.0191947,20.43846064,153.578493,23.45535835,172.9025591,18.49814538,4.993460159
U-zvipe_z1_4857,0.895036505,3.7270985,2.2362592,6.320150865,2.622286806,7816824443,3602223246,30994505296,24460327759,2530219787,463848737.8,3981373318,1687636544,4679307722,2358633579,3561227461,2531697478,6859891650,4033821454,10035141373,4914268799,97.68648295,25.50756574,113.7516347,24.02659386,135.915025,31.93501092,5.545945399
U-zvipe_z1_4958,0.802183513,1.7474563,0.6824035,10.4613469,4.338779496,9484839655,4370893850,32786665604,25158244689,3070137898,975295210,4830949934,2278016183,5677815047,2945289507,3161700001,3070168628,5135047891,4831541756,6361207505,5681276011,141.0557241,25.39103006,151.1614076,22.74818752,149.2344016,25.08434983,3.595221191
U-zvipe_z1_5083,0.988869293,4.716829,1.8419807,34.51180286,14.77521386,15740932421,7253885908,45568760541,33726492314,5095166069,1618588817,8017389772,3780569813,9422837518,4887969083,5189003766,5095195196,8331504035,8017967523,10135076479,9426331899,103.7119394,26.39029008,123.7995391,21.21978897,145.3125441,26.38465892,3.81760904
U-zvipe_z1_5101,0.804249791,5.7033997,2.227249,27.19238101,11.3909024,6683905897,3080140966,28557992176,22872477972,2163506559,687284250.6,3404339549,1605303421,4001119982,2075526686,2309892520,2163648710,3880031593,3406933607,5043773459,4015355992,94.98333101,16.63975024,95.48131969,17.68706164,109.5626122,24.92494961,6.622968253
cosmos_111029,1.328844883,3.393348009,0.339334788,5.722730271,2.38328679,57259999232,5725999923,1.0032E+11,71644112059,18534429689,15084805850,29164456075,25517163603,34276982746,30591487271,20783020820,18564078736,35327828978,29339372672,45516853055,34823828745,150.9103809,28.62854287,142.7457293,23.93735351,142.7457293,23.93735351,7.265136529
cosmos_127977,1.619750892,2.11162806,0.211162809,16.94626117,7.543565885,11230000128,1123000013,73258332433,63036710823,3635027080,2958476649,5719819243,5004501465,6722503070,5999692812,3768067402,3635502290,6170013145,5724090286,7756286802,6743432132,123.2149137,22.67564786,179.7272348,21.23080863,196.6673971,18.62507492,6.227674511
cosmos_130477,1.465335507,2.825885887,0.282588576,10.96229622,4.787842658,25280000000,2528000000,57717835354,41125315348,8182856948,6659865479,12875959823,11265698650,15133114486,13505986878,8505605245,8183716386,13903334595,12882390878,17333200183,15158638619,201.5538428,39.33544288,232.9595621,41.31772787,232.9595621,41.31772787,5.126475503
cosmos_130592,1.565156416,2.917263928,0.291726406,4.559350315,1.897776972,2960000000,296000000,93902362393,90990520812,958119326.2,779794368,1507628207,1319084965,1771915304,1581397196,4224820450,1398819792,10960499285,3618572883,20000759296,6894884005,132.8518233,23.64662741,134.8909377,20.37866745,134.8909377,20.37866745,5.134985694
cosmos_132082,1.538490927,4.530143141,0.453014327,4.243712183,1.77797203,14979999744,1497999974,47674114518,35962557379,4848860561,3946391707,7629820999,6675639340,8967327972,8003151892,8330334891,5037655646,16072673934,8462590486,22668292876,10926961806,210.7850979,29.00372067,194.8820089,9.782093778,194.8820089,9.782093778,4.783231601
cosmos_133977,1.532817292,3.820664008,0.382066414,4.888351683,2.029708844,7713999872,771399987.2,56929794961,49816666692,2496936608,2032207318,3929001283,3437642315,4617754874,4121249247,5303136437,2565526070,11540354820,4222335936,18367031422,5260194110,194.4302753,42.72024997,188.2225316,29.3096668,188.2225316,29.3096668,6.045069152
cosmos_169088,1.617542395,3.775274753,0.377527462,4.133383587,1.714383834,5539999744,553999974.4,64011199538,58733063964,1793236764,1459479945,2821709419,2468827833,3316354841,2959777051,5986929343,2077113714,13826073530,4057217671,22533292305,6121825920,168.4035843,35.38080263,160.4559089,17.13329651,160.4559089,17.13329651,6.137386862
cosmos_171407,1.525097158,2.186094409,0.218609441,14.1534789,6.262949467,25610000384,2561000038,67698716646,49267962778,8289674429,6746802081,13044040190,11412758954,15330659327,13682291495,8453189314,8289908211,13587457353,13045986815,16552642565,15339380717,142.4713942,26.28621599,144.4826922,38.5354016,155.5684262,28.82666203,6.225241155
cdfs_18884,1.345556988,3.237128401,0.323712847,4.091953929,1.69902125,11000000512,1100000051,1.12517E+11,1.02111E+11,3560578743,2897884618,5602672652,4902005169,6584820692,5876814181,9504032555,3812903518,21657278592,6710381685,35468392605,9105734436,144.3087215,26.88500225,150.2256413,23.3274123,150.2256413,23.3274123,5.835169333
cdfs_23826,1.615148555,4.332650618,0.433265049,5.871262951,2.456476744,23069999104,2306999910,80941064154,62299960102,7467504053,6077653891,11750331550,10280840887,13810163672,12325281057,11347273922,7621153779,21970933363,12498520630,31747226904,15714671357,274.2915097,40.91175018,259.0490009,43.1289476,259.0490009,43.1289476,5.876593873
cdfs_27038,1.358022184,5.198524143,0.519852401,10.98716074,4.686116342,7974000128,797400012.8,1.1203E+11,1.04361E+11,2581095821,2100702850,4061428215,3553508007,4773396236,4260155897,4948454563,2633180192,11191337772,4376047943,19141385875,5743075000,105.6358485,17.15221949,104.0657447,18.08725509,104.0657447,18.08725509,5.96327589
cdfs_27397,1.401626024,3.727558504,0.372755844,4.711030414,1.956261198,27220000768,2722000077,68350833211,49322143296,8810813782,7170947108,13864067890,12130234400,16294437813,14542443556,11763264314,8869522696,21554070195,14119625206,29646719977,16869796424,181.1523558,26.8248793,164.7084602,16.84054575,164.7084602,16.84054575,5.976884484
cdfs_36243,1.356947972,7.01999856,0.701999843,8.977795837,3.759771828,1.175E+11,11750000230,1.5559E+11,1.2352E+11,38033453727,30954675901,59846728990,52362326591,70337855496,62775058896,41903121766,38092093107,69454146520,60097560556,86181867768,70885225371,247.2299599,21.52100231,224.3719058,9.236233626,224.3719058,9.236233626,5.939052797
cdfs_38684,1.554433783,3.763641463,0.37636414,3.818504625,1.589056044,41359998976,4135999898,73782352217,52553387189,13387775118,10896045432,21066047670,18431538142,24758924036,22096819751,17283037933,13489234726,30292418979,21435004102,39385852858,25462542465,263.1278008,42.16424007,279.5589785,34.47093115,279.5589785,34.47093115,5.846769167
cdfs_39901,1.327423386,4.838403118,0.483840325,5.14793507,2.140030272,49579999232,4957999923,99595209740,70425120561,16048498465,13061555487,25252772078,22094672832,29679580877,26488402635,21352563079,16189703431,38130204952,25774911551,50576745169,30675997846,163.1078166,33.01522992,150.9695525,40.36391243,150.9695525,40.36391243,5.79915263
cdfs_41128,1.342261592,5.534547947,0.553454782,8.996898845,3.82335892,37669998592,3766999859,85523997547,60901839134,12193362726,9923936812,19186605554,16787138133,22550015877,20125415608,14581822649,12232467312,25757859352,19405798891,34591467688,23197619335,374.5062443,52.10439473,266.809115,27.58771915,266.809115,27.58771915,6.285137201
cdfs_41280,1.578584841,4.749916289,0.474991629,5.725017618,2.391326764,8191000064,819100006.4,95303583564,87496826720,2651336305,2157870186,4171953629,3650211164,4903296745,4376089373,8261211301,2952508346,19100893342,5381636285,31367568520,7423648364,139.290935,25.19229601,183.9891132,46.174758,183.9891132,46.174758,5.847505462
cdfs_45136,1.550107598,4.686132552,0.468613262,5.385417578,2.247259269,15530000384,1553000038,1.17783E+11,1.03425E+11,5026889697,4091286106,7909954944,6920739875,9296569374,8296992931,13002647423,5561859545,28408343749,9883137246,44439854725,13024635993,223.0565368,18.76667302,228.903494,16.98955219,228.903494,16.98955219,4.308138961
uds_67671,1.467906058,5.554544347,0.555454409,6.337078387,2.643294216,35379998720,3537999872,75870067720,53769787028,11452115045,9320650006,18020231094,15766629898,21179176073,18901969876,15210257430,11550898669,27382448884,18404424488,36744626513,21943516553,190.9077564,30.92063594,194.4153783,34.25709111,194.4153783,34.25709111,5.97599266
uds_71136,1.379110737,2.507865209,0.250786524,3.587033387,1.489966741,4.521E+11,45209999770,4.67393E+11,4.52359E+11,1.4634E+11,1.19103E+11,2.3027E+11,2.01472E+11,2.70636E+11,2.41537E+11,1.48128E+11,1.46341E+11,2.34728E+11,2.30278E+11,2.77974E+11,2.70663E+11,344.0605027,52.68944918,385.1066566,81.79175332,344.7608727,42.53071649,5.95492301
uds_78317,1.470976252,4.165660651,0.416566072,5.523532596,2.296329128,30990000128,3099000013,87946587708,64841599122,10031120960,8164130960,15784256193,13810284888,18551234962,16556587613,14050475245,10154016779,26287562543,16320323142,36837129514,19740773712,189.4811163,21.99231072,173.0211795,29.58637346,173.0211795,29.58637346,5.976496546
